River,Year,NOS,FIELD_SET,Discharge,SS,TP,DRP,NIT,TKN,CHL,TN,PTN,TPP,PP
Maumee,1985,455,Unit area loads,26.62970418,725.8310461,1.262580055,0.072583105,14.82159195,5.062519061,73.19304666,19.88411101,,1.18999695,
Maumee,1986,510,Unit area loads,35.85550473,756.3281488,1.476059774,0.104300091,19.39615737,6.892345227,106.7398597,26.28850259,,1.371759683,
Maumee,1987,432,Unit area loads,20.6683745,255.5657213,0.603842635,0.15126563,10.00304971,3.659652333,65.26379994,13.66270204,,0.452577005,
Maumee,1988,433,Unit area loads,16.10234828,224.4586764,0.506251906,0.059774321,11.10094541,2.500762428,57.94449527,13.60170784,,0.446477585,
Maumee,1989,461,Unit area loads,26.42988716,750.2287283,1.177188167,0.121988411,23.84873437,5.062519061,87.83165599,28.91125343,,1.055199756,
Maumee,1990,468,Unit area loads,33.05562672,1286.977737,1.86642269,0.194571516,26.28850259,7.441293077,89.0515401,33.72979567,,1.671851174,
Maumee,1991,439,Unit area loads,33.62299482,1408.966148,2.08600183,0.236047575,17.50533699,7.990240927,79.90240927,25.49557792,,1.849954254,
Maumee,1992,417,Unit area loads,31.56535529,446.4775846,1.024702653,0.164074413,22.50686185,4.696553827,87.83165599,27.20341568,,0.86062824,
Maumee,1993,442,Unit area loads,46.73918878,768.5269899,1.829826167,0.272644099,17.50533699,7.441293077,89.66148216,24.94663007,,1.557182068,
Maumee,1994,433,Unit area loads,21.48722171,340.347667,0.780725831,0.062824032,11.83287588,3.415675511,66.48368405,15.24855139,,0.717901799,
Maumee,1995,439,Unit area loads,19.19341263,350.7166819,0.713632205,0.070753278,15.06556877,3.2936871,67.09362611,18.35925587,,0.642878927,
Maumee,1996,448,Unit area loads,31.25068618,538.578835,1.158889905,0.126258005,25.37358951,5.123513266,96.37084477,30.49710278,,1.0326319,
Maumee,1997,525,Unit area loads,42.00329369,835.620616,1.75663312,0.2610552,26.04452577,7.075327844,102.4702653,33.11985361,,1.49557792,
Maumee,1998,518,Unit area loads,39.83738945,707.5327844,1.787130223,0.309850564,18.29826167,6.038426349,81.73223544,24.33668801,,1.477279658,
Maumee,1999,449,Unit area loads,24.88648978,316.5599268,0.77462641,0.131137542,15.73650503,3.781640744,73.19304666,19.51814578,,0.643488869,
Maumee,2000,467,Unit area loads,20.44446478,376.9441903,0.725831046,0.123208295,16.4684355,3.476669716,71.97316255,19.94510522,,0.602622751,
Maumee,2001,418,Unit area loads,22.99707228,205.5504727,0.573345532,0.158584934,16.04147606,3.2936871,89.0515401,19.33516316,,0.414760598,
Maumee,2002,487,Unit area loads,36.33467521,602.0128088,1.280878317,0.269594389,20.18908204,6.465385788,100.6404392,26.65446783,,1.011283928,
Maumee,2003,482,Unit area loads,35.15840195,592.863678,1.366270204,0.351326624,24.64165904,6.221408966,100.0304971,30.86306801,,1.01494358,
Maumee,2004,420,Unit area loads,33.17743214,430.0091491,1.10399512,0.301311375,16.95638914,5.215004575,102.4702653,22.20189082,,0.802683745,
Maumee,2005,392,Unit area loads,35.72430619,777.0661787,1.677340653,0.37389448,19.27416895,5.873741995,102.4702653,25.14791095,,1.303446173,
Maumee,2006,438,Unit area loads,31.41201586,376.9441903,1.091796279,0.239707228,21.40896615,5.05032022,113.4492223,26.45928637,,0.852089052,
Maumee,2007,545,Unit area loads,45.80664837,825.2516011,2.134797194,0.50137237,18.05428484,9.515096066,96.37084477,27.56938091,,1.633424825,
Maumee,2008,570,Unit area loads,48.95394937,833.1808478,2.171393718,0.509301616,18.7252211,7.502287283,110.399512,26.22750839,,1.662092101,
Maumee,2009,523,Unit area loads,30.95455932,566.6361696,1.31747484,0.211039951,13.84568466,6.343397377,70.14333638,20.18908204,,1.106434889,
Maumee,2010,542,Unit area loads,28.35010674,349.4967978,0.933211345,0.24641659,15.30954559,5.831046051,81.12229338,21.14059164,,0.686794754,
Maumee,2011,486,Unit area loads,37.99939006,703.8731321,1.695638914,0.347666972,19.15218054,6.953339433,92.71119244,26.10551998,,1.347971943,
Maumee,2012,506,Unit area loads,36.35254651,469.6553827,1.360170784,0.374504422,11.10094541,5.080817322,73.80298872,16.18176273,,0.985666362,
Maumee,2013,567,Unit area loads,30.68008539,522.7203416,1.299176578,0.285452882,19.21317475,5.471180238,89.0515401,24.70265325,,1.013723696,
Maumee,2014,499,Unit area loads,35.68161025,396.4623361,1.195486429,0.351936566,15.79749924,5.215004575,107.9597438,21.65294297,,0.843549863,
Maumee,2015,523,Unit area loads,40.56114669,417.810308,1.341872522,0.458676426,18.05428484,6.465385788,107.3498018,21.65355291,,0.883196096,
Maumee,1975,421,Flow weighted mean concentrations,,312.849725,0.608902149,0.108972488,6.781910147,no data,34.01453386,,,,0.499929661
Maumee,1976,629,Flow weighted mean concentrations,,311.7807447,0.560013822,0.099094644,3.574556308,1.529115754,30.78090154,5.103672062,,,0.460919177
Maumee,1977,421,Flow weighted mean concentrations,,350.4209964,0.658267479,0.10152384,7.008419929,2.783718196,39.299551,9.792138125,,,0.556743639
Maumee,1978,435,Flow weighted mean concentrations,,137.3621918,0.390841656,0.107684174,4.427376431,1.816359561,24.48841909,6.243735992,,,0.283157482
Maumee,1979,1979,Flow weighted mean concentrations,,STATION NOT IN OPERATION,,,,,,,,,
Maumee,1980,1980,Flow weighted mean concentrations,,,,,,,,,,,
Maumee,1981,1981,Flow weighted mean concentrations,,,,,,,,,,,
Maumee,1982,479,Flow weighted mean concentrations,,199.7897986,0.419277183,0.080900799,3.911377748,1.603946271,22.23013252,5.515324018,,,0.338376384
Maumee,1983,546,Flow weighted mean concentrations,,197.5443843,0.435945496,0.060021481,5.496704084,1.895415201,27.58882126,7.392119285,,,0.375924015
Maumee,1984,482,Flow weighted mean concentrations,,190.5234973,0.454194409,0.062430467,5.970870318,1.837190867,23.30510637,7.808061185,,,0.391763941
Maumee,1985,455,Flow weighted mean concentrations,,272.564442,0.474124702,0.027256444,5.565811715,1.901079722,27.48548995,7.466891437,,,0.446868257
Maumee,1986,510,Flow weighted mean concentrations,,210.9378057,0.411668943,0.029089004,5.409534049,1.92225581,29.76944838,7.331789858,,,0.382579939
Maumee,1987,432,Flow weighted mean concentrations,,123.6506147,0.292157777,0.073186999,4.839785397,1.770653194,31.57664863,6.610438591,,,0.218970778
Maumee,1988,433,Flow weighted mean concentrations,,139.3949954,0.314396321,0.037121493,6.893991621,1.553042069,35.9851211,8.44703369,,,0.277274828
Maumee,1989,461,Flow weighted mean concentrations,,283.856198,0.445400376,0.046155479,9.023396212,1.915452393,33.23194513,10.93884861,,,0.399244896
Maumee,1990,468,Flow weighted mean concentrations,,389.3369647,0.564630859,0.058861844,7.952807193,2.251142639,26.93990372,10.20394983,,,0.505769014
Maumee,1991,439,Flow weighted mean concentrations,,419.0483792,0.620409289,0.070204209,5.206358651,2.376421545,23.76421545,7.582780196,,,0.55020508
Maumee,1992,417,Flow weighted mean concentrations,,141.4454488,0.324628899,0.05197927,7.130241887,1.487882453,27.82533419,8.618124341,,,0.272649629
Maumee,1993,442,Flow weighted mean concentrations,,164.4288252,0.391497203,0.058333083,3.74532324,1.592088625,19.18336293,5.337411864,,,0.33316412
Maumee,1994,433,Flow weighted mean concentrations,,158.395381,0.363344243,0.029237857,5.506936185,1.589631064,30.9410332,7.096567248,,,0.334106386
Maumee,1995,439,Flow weighted mean concentrations,,182.727631,0.371811006,0.036863313,7.849343452,1.716050795,34.95659027,9.565394247,,,0.334947692
Maumee,1996,448,Flow weighted mean concentrations,,172.3414429,0.370836627,0.040401675,8.119370358,1.639488245,30.83799319,9.758858604,,,0.330434952
Maumee,1997,525,Flow weighted mean concentrations,,198.9416883,0.418213184,0.062151126,6.200591307,1.68446977,24.39576908,7.885061077,,,0.356062058
Maumee,1998,518,Flow weighted mean concentrations,,177.6052081,0.448606258,0.077778833,4.593238141,1.515768587,20.5164637,6.109006728,,,0.370827426
Maumee,1999,449,Flow weighted mean concentrations,,127.2015176,0.311263829,0.05269427,6.323312435,1.519555702,29.41075551,7.842868137,,,0.258569559
Maumee,2000,467,Flow weighted mean concentrations,,184.3746923,0.355025702,0.060264867,8.055205005,1.700543279,35.20422928,9.755748284,,,0.294760835
Maumee,2001,418,Flow weighted mean concentrations,,89.38114827,0.249312402,0.068958749,6.975442728,1.43222018,38.72299005,8.407662908,,,0.180353652
Maumee,2002,487,Flow weighted mean concentrations,,165.6854796,0.352522297,0.07419755,5.556422872,1.779398261,27.69818048,7.335821134,,,0.278324747
Maumee,2003,482,Flow weighted mean concentrations,,168.6264577,0.388604182,0.09992679,7.008754003,1.769536902,28.45137764,8.778290905,,,0.288677393
Maumee,2004,420,Flow weighted mean concentrations,,129.6089303,0.332754842,0.090818172,5.110820231,1.571852985,30.88553233,6.691865339,,,0.24193667
Maumee,2005,392,Flow weighted mean concentrations,,217.5175004,0.469523647,0.104661089,5.395253543,1.644186444,28.68362643,7.039439986,,,0.364862558
Maumee,2006,438,Flow weighted mean concentrations,,120,0.347572816,0.07631068,6.815533981,1.60776699,36.11650485,8.423300971,,,0.271262136
Maumee,2007,545,Flow weighted mean concentrations,,180.159787,0.466045273,0.109454061,3.941411451,2.07723036,21.03861518,6.018641811,,,0.356591212
Maumee,2008,570,Flow weighted mean concentrations,,170.1968602,0.443558435,0.10403688,3.825068527,1.532519312,22.55170695,5.35758784,,,0.339521555
Maumee,2009,523,Flow weighted mean concentrations,,183.0541872,0.425615764,0.06817734,4.472906404,2.049261084,22.66009852,6.522167488,,,0.357438424
Maumee,2010,542,Flow weighted mean concentrations,,123.2788296,0.329173838,0.086919105,5.400172117,2.056798623,28.61445783,7.45697074,,,0.242254733
Maumee,2011,486,Flow weighted mean concentrations,,185.2327448,0.446227929,0.091492777,5.040128411,1.829855538,24.39807384,6.869983949,,,0.354735152
Maumee,2012,506,Flow weighted mean concentrations,,129.1946309,0.374161074,0.103020134,3.053691275,1.397651007,20.30201342,4.451342282,,,0.27114094
Maumee,2013,567,Flow weighted mean concentrations,,170.3777336,0.423459245,0.09304175,6.262425447,1.783300199,29.02584493,8.051689861,,,0.330417495
Maumee,2014,499,Flow weighted mean concentrations,,111.1111111,0.335042735,0.098632479,4.427350427,1.461538462,30.25641026,6.068376068,,,0.236410256
Maumee,2015,523,Flow weighted mean concentrations,,103.0075188,0.330827068,0.113082707,4.45112782,1.593984962,26.46616541,5.338496241,,,0.217744361
Maumee,1975,421,Time weighted mean concentrations,,164.583,0.387264,0.110533,5.44544,0,38.2916,,,,
Maumee,1976,629,Time weighted mean concentrations,,103.826,0.326333,0.104131,3.38765,1.57787,44.9419,,,,
Maumee,1977,421,Time weighted mean concentrations,,108.685,0.370892,0.122994,3.42019,2.62735,63.1942,,,,
Maumee,1978,435,Time weighted mean concentrations,,61.967,0.309199,0.127597,3.22717,1.93367,41.9289,,,,
Maumee,1979,1979,Time weighted mean concentrations,,STATION NOT IN OPERATION,,,,,,,,,
Maumee,1980,1980,Time weighted mean concentrations,,,,,,,,,,,
Maumee,1981,1981,Time weighted mean concentrations,,,,,,,,,,,
Maumee,1982,479,Time weighted mean concentrations,,95.5422,0.279113,0.07755416,3.54098,1.32567,34.9975,,,,
Maumee,1983,546,Time weighted mean concentrations,,85.3911,0.260651,0.05879748,3.693,1.34459,40.4429,,,,
Maumee,1984,482,Time weighted mean concentrations,,80.1723,0.265172,0.06012718,4.11164,1.38042,41.2815,,,,
Maumee,1985,455,Time weighted mean concentrations,,84.3395,0.226771,0.0340424,4.45601,1.38425,45.0488,,,,
Maumee,1986,510,Time weighted mean concentrations,,122.524,0.285282,0.03655287,4.74048,1.5956,35.6931,,,,
Maumee,1987,432,Time weighted mean concentrations,,68.0272,0.211996,0.05668569,3.97206,1.53593,37.0156,,,,
Maumee,1988,433,Time weighted mean concentrations,,62.8044,0.225914,0.02952091,3.32099,1.53196,55.2128,,,,
Maumee,1989,461,Time weighted mean concentrations,,107.721,0.254432,0.03867026,7.15106,1.41277,40.1001,,,,
Maumee,1990,468,Time weighted mean concentrations,,147.07,0.307421,0.05145935,6.07761,1.55488,34.6388,,,,
Maumee,1991,439,Time weighted mean concentrations,,109.007,0.254145,0.04490691,3.84491,1.40697,36.2743,,,,
Maumee,1992,417,Time weighted mean concentrations,,79.5519,0.237521,0.04228985,6.45503,1.26604,35.2712,,,,
Maumee,1993,442,Time weighted mean concentrations,,91.0897,0.263402,0.04869432,2.99984,1.2395,25.8543,,,,
Maumee,1994,433,Time weighted mean concentrations,,51.8888,0.191198,0.02292051,3.42346,1.12548,44.6849,,,,
Maumee,1995,439,Time weighted mean concentrations,,56.8444,0.186423,0.02850904,4.82747,1.17823,48.5375,,,,
Maumee,1996,448,Time weighted mean concentrations,,74.0078,0.227224,0.0339163,5.4935,1.31653,41.3671,,,,
Maumee,1997,525,Time weighted mean concentrations,,98.5922,0.272936,0.05060624,5.00241,1.26979,33.3018,,,,
Maumee,1998,518,Time weighted mean concentrations,,84.6704,0.257153,0.05467129,3.68096,1.19107,27.8162,,,,
Maumee,1999,449,Time weighted mean concentrations,,48.3514,0.15866,0.02276456,3.16604,1.2538,49.5967,,,,
Maumee,2000,467,Time weighted mean concentrations,,66.9428,0.19053,0.03665267,4.83098,1.31055,61.645,,,,
Maumee,2001,418,Time weighted mean concentrations,,48.6995,0.174484,0.04941086,4.5564,1.27586,49.299,,,,
Maumee,2002,487,Time weighted mean concentrations,,71.4264,0.210684,0.05065615,3.76374,1.29888,41.1448,,,,
Maumee,2003,482,Time weighted mean concentrations,,60.8523,0.21962,0.07481157,5.87276,1.37296,53.5314,,,,
Maumee,2004,420,Time weighted mean concentrations,,62.9,0.223,0.07446594,3.85402,1.33017,37.3473,,,,
Maumee,2005,392,Time weighted mean concentrations,,63.9,0.209,0.053,3.22,1.42,45,,,,
Maumee,2006,438,Time weighted mean concentrations,,64.4458,0.244212,0.06628583,5.07171,1.37357,37.1857,,,,
Maumee,2007,545,Time weighted mean concentrations,,77.1083,0.265546,0.07416283,2.9631,1.46956,35.9779,,,,
Maumee,2008,570,Time weighted mean concentrations,,82.9,0.261,0.068,3.03,1.36,33.9,,,,
Maumee,2009,523,Time weighted mean concentrations,,63.6,0.204,0.045,3.5,1.45,40.5,,,,
Maumee,2010,542,Time weighted mean concentrations,,56.4,0.216,0.07,3.41,1.53,40,,,,
Maumee,2011,486,Time weighted mean concentrations,,57.8,0.212,0.065,3.96,1.32,48.5,,,,
Maumee,2012,506,Time weighted mean concentrations,,60.8,0.211,0.058,2.23,1.23,39.3,,,,
Maumee,2013,567,Time weighted mean concentrations,,61.6,0.225,0.0657,5.01,1.37,38.6,,,,
Maumee,2014,499,Time weighted mean concentrations,,46.9,0.207,0.0716,3.63,1.27,39,,,,
Maumee,2015,523,Time weighted mean concentrations,,45.6,0.221,0.0879,3.44,1.74,45.6,,,,
Maumee,1975,421,Spring Loads,2293.972,518120.41,999.854,240.892,16057.313,4324.378,93968.5,,,,
Maumee,1976,629,Spring Loads,1619.025,374918.27,709.658,115.773,4986.351,2647.636,44939.4,,,,
Maumee,1977,421,Spring Loads,2483.81,990316.21,1773.397,223.524,18466.865,7397.206,87642.1,,,,
Maumee,1978,435,Spring Loads,4281.913,534611.87,1648.821,448.817,16196.081,7562.485,87994.9,,,,
Maumee,1979,1979,Spring Loads,2892.84,,,,,,,,,,
Maumee,1980,1980,Spring Loads,3541.545,,,,,,,,,,
Maumee,1981,1981,Spring Loads,3510.145,,,,,,,,,,
Maumee,1982,479,Spring Loads,4697.718,1206125.96,2123.852,327.158,17803.218,8308.196,82444.7,,,,
Maumee,1983,546,Spring Loads,2792.69,604549.3,1250.345,150.709,16532.675,5335.572,65386.5,,,,
Maumee,1984,482,Spring Loads,3207.813,766502.63,1579.187,166.975,20279.01,5976.353,65112.6,,,,
Maumee,1985,455,Spring Loads,2122.678,555921.18,913.762,70.089,13167.883,4092.112,52333.6,,,,
Maumee,1986,510,Spring Loads,2748.568,659266.17,1157.258,98.902,15758.352,5845.666,80499.5,,,,
Maumee,1987,432,Spring Loads,1357.756,138498.45,321.199,80.275,8225.162,2276.395,43432.2,,,,
Maumee,1988,433,Spring Loads,1111.987,200886.29,362.394,35.558,7224.408,1730.832,36333.3,,,,
Maumee,1989,461,Spring Loads,2485.859,912232.88,1316.456,109.473,21178.843,5198.742,73854.7,,,,
Maumee,1990,468,Spring Loads,2819.717,783335.43,1294.236,168.7,23936.244,5387.51,65652.4,,,,
Maumee,1991,439,Spring Loads,1711.799,445080.29,712.428,88.442,10436.698,3133.704,42386,,,,
Maumee,1992,417,Spring Loads,2711.362,608895.33,1025.482,119.344,22001.79,4548.62,73214.1,,,,
Maumee,1993,442,Spring Loads,3743.755,802095.62,1481.311,198.073,16280.751,6277.205,70489.2,,,,
Maumee,1994,433,Spring Loads,2065.385,431157.98,804.65,24.675,13939.644,3681.303,57552.2,,,,
Maumee,1995,439,Spring Loads,2303.308,489956.22,944.376,88.063,18994.796,4247.577,65587.5,,,,
Maumee,1996,448,Spring Loads,3494.834,681253.05,1343.086,157.787,28849.917,5940.198,92854.4,,,,
Maumee,1997,525,Spring Loads,3782.255,776696.79,1511.86,240.009,27049.438,6195.742,77282.1,,,,
Maumee,1998,518,Spring Loads,3093.846,637292.03,1385.463,200.303,15920.102,5395.373,57150.8,,,,
Maumee,1999,449,Spring Loads,2528.342,357740.34,834.898,106.771,17139.403,3992.1,63239,,,,
Maumee,2000,467,Spring Loads,2587.421,573588.42,1013.686,168.623,23277.752,4590.512,72096.9,,,,
Maumee,2001,418,Spring Loads,1979.299,311600.15,520.422,109.367,16842.16,3157.149,69418.4,,,,
Maumee,2002,487,Spring Loads,2810.993,545098.13,1051.684,174.66,14961.57,4478.136,68895,,,,
Maumee,2003,482,Spring Loads,4112.482,804171.2,1739.016,412.039,31355.251,7754.314,101094.4,,,,
Maumee,2004,420,Spring Loads,2859.989,562763.28,1011.166,202.817,17419.511,5236.298,78732.5,,,,
Maumee,2005,392,Spring Loads,1373.039,107461.26,311.571,82.119,6703.342,2127.01,54443.4,,,,
Maumee,2006,438,Spring Loads,2188.003,275392.52,666.167,159.834,15097.299,3557.268,61452.7,,,,
Maumee,2007,545,Spring Loads,2389.564,408623.75,1020.377,254.717,9463.28,3874.442,58021.1,,,,
Maumee,2008,570,Spring Loads,3756.451427,587869.8687,1414.108691,302.2003622,14603.97175,5479.413279,82934.89485,,,,
Maumee,2009,523,Spring Loads,3335.141729,611681.3496,1369.735622,211.1603443,14555.64024,5822.021312,65487.2539,,,,
Maumee,2010,542,Spring Loads,3612.793539,520217.7721,1307.353515,323.7799729,21243.12714,7925.299677,86457.46797,,,,
Maumee,2011,486,Spring Loads,5097.131971,970538.4719,2317.990945,429.9906951,24479.98195,9202.522429,98031.01643,,,,
Maumee,2012,506,Spring Loads,1038.770959,188673.2371,393.0608261,63.751285,2973.740305,1669.463627,29004.53327,,,,
Maumee,2013,567,Spring Loads,3341.65206,501427.3715,1249.498235,288.907489,21758.4605,5788.707482,86962.33718,,,,
Maumee,2014,499,Spring Loads,3474.704052,428972.5131,1155.229064,306.4723705,16060.39794,5380.405714,89744.02461,,,,
Maumee,2015,523,Spring Loads,5546.932014,710040,2060,609,26550,7936,117275,,,,
Maumee,1975,421,Spring Flow weighted mean,226,3158.498,760.968,50724.4,13660.54,296842.7,,,,,
Maumee,1976,629,Spring Flow weighted mean,232,2331.632,380.38,16383.01,8699,147651.6,,,,,
Maumee,1977,421,Spring Flow weighted mean,399,9378.982,1182.154,97665.89,39121.67,463513.6,,,,,
Maumee,1978,435,Spring Flow weighted mean,125,4071.148,1108.186,39990.17,18672.73,217270.5,,,,,
Maumee,1979,1979,Spring Flow weighted mean,,,,,,,,,,,
Maumee,1980,1980,Spring Flow weighted mean,,,,,,,,,,,
Maumee,1981,1981,Spring Flow weighted mean,,,,,,,,,,,
Maumee,1982,479,Spring Flow weighted mean,257,6055.748,932.827,50762.39,23689.2,235074.9,,,,,
Maumee,1983,546,Spring Flow weighted mean,216,7192.774,866.973,95106.39,30693.58,376144.4,,,,,
Maumee,1984,482,Spring Flow weighted mean,239,7054.706,745.928,90592.47,26698.18,290877.7,,,,,
Maumee,1985,455,Spring Flow weighted mean,262,12589.183,965.638,181418.02,56378.3,721016.3,,,,,
Maumee,1986,510,Spring Flow weighted mean,240,11095.465,948.245,151086.66,56046.6,771806.6,,,,,
Maumee,1987,432,Spring Flow weighted mean,102,2123.41,530.689,54375.62,15048.99,287125.4,,,,,
Maumee,1988,433,Spring Flow weighted mean,181,6062.704,594.871,120861.4,28956.11,607841.3,,,,,
Maumee,1989,461,Spring Flow weighted mean,367,10791.648,897.405,173613.57,42616.69,605423.9,,,,,
Maumee,1990,468,Spring Flow weighted mean,278,6651.724,867.033,123020.29,27689.1,337420.4,,,,,
Maumee,1991,439,Spring Flow weighted mean,260,3018.154,374.679,44214.38,13275.73,179565.5,,,,,
Maumee,1992,417,Spring Flow weighted mean,225,6250.103,727.377,134096.41,27722.91,446225,,,,,
Maumee,1993,442,Spring Flow weighted mean,214,5433.131,726.489,59714.3,23023.44,258539.2,,,,,
Maumee,1994,433,Spring Flow weighted mean,209,12807.997,392.764,221883.95,58597.05,916085.7,,,,,
Maumee,1995,439,Spring Flow weighted mean,213,13347.452,1244.649,268465.24,60033.64,926988.8,,,,,
Maumee,1996,448,Spring Flow weighted mean,195,10637.63,1249.719,228499.7,47048.09,735433.8,,,,,
Maumee,1997,525,Spring Flow weighted mean,205,5791.342,919.38,103615.78,23733.46,296037.4,,,,,
Maumee,1998,518,Spring Flow weighted mean,206,4471.391,646.45,51379.94,17412.82,184446.3,,,,,
Maumee,1999,449,Spring Flow weighted mean,141,6366.583,814.191,130697.91,30442.08,482234.1,,,,,
Maumee,2000,467,Spring Flow weighted mean,222,8227.417,1368.601,188930.07,37258.14,585162.7,,,,,
Maumee,2001,418,Spring Flow weighted mean,157,3281.661,689.643,106202.77,19908.25,437736.4,,,,,
Maumee,2002,487,Spring Flow weighted mean,194,3900.986,647.862,55496.59,16610.64,255550.6,,,,,
Maumee,2003,482,Spring Flow weighted mean,196,4949.855,1172.809,89248.15,22071.52,287750.5,,,,,
Maumee,2004,420,Spring Flow weighted mean,197,3355.884,673.114,57812.32,17378.36,261299.5,,,,,
Maumee,2005,392,Spring Flow weighted mean,78,833.313,219.631,17928.43,5688.8,145611.7,,,,,
Maumee,2006,438,Spring Flow weighted mean,126,2779.086,666.788,62982.24,14840.05,256365.7,,,,,
Maumee,2007,545,Spring Flow weighted mean,171,2035.168,508.04,18874.75,7727.67,115724.6,,,,,
Maumee,2008,570,Spring Flow weighted mean,156,2776.564,593.362,28674.51,10758.68,162840.4,,,,,
Maumee,2009,523,Spring Flow weighted mean,183,6490.409,1000.57,68971.02,27587.29,310307.4,,,,,
Maumee,2010,542,Spring Flow weighted mean,144,5305.461,1313.954,86208.19,32162.2,350859,,,,,
Maumee,2011,486,Spring Flow weighted mean,190,6667.274,1236.789,70412.16,26469.36,281968.2,,,,,
Maumee,2012,506,Spring Flow weighted mean,182,1049.549,170.228,7940.47,4457.79,77447.8,,,,,
Maumee,2013,567,Spring Flow weighted mean,150,4377.249,1012.102,76224.35,20279.03,304646.9,,,,,
Maumee,2014,499,Spring Flow weighted mean,123,3282.492,870.817,45634.35,15288,255000.6,,,,,
Maumee,2015,523,Spring Flow weighted mean,128,4491.184,1327.733,57883.94,17301.96,255681.3,,,,,
Portage,2010,39,Loads,251.1960509,,,,,,,,,,
Portage,2011,565,Loads,582,72200,232,51,2960,926,15100,3886,0.761708698,181,
Portage,2012,526,Loads,507,51100,188,58.6,1340,672,11300,2012,0.666003976,129.4,
Portage,2013,492,Loads,375,32600,117,35.2,2340,581,13300,2921,0.801095515,81.8,
Portage,2014,518,Loads,440,44100,163,50.1,1740,557,14800,2297,0.757509795,112.9,
Portage,2015,485,Loads,439,31500,123,45.1,2410,584,14100,2994,0.80494322,77.9,
Portage,2010,39,Unit area loads,,,,,,,,,,,
Portage,2011,565,Unit area loads,52.50243568,651.3188756,2.092880598,0.46007289,26.70226969,8.353480316,136.2176596,35.05575001,,,1.632807708
Portage,2012,526,Unit area loads,45.73665789,460.9749937,1.695954967,0.528632772,12.08818966,6.062136903,101.9377188,18.15032656,,,1.167322195
Portage,2013,492,Unit area loads,33.82888897,294.0858081,1.055461336,0.317540504,21.10922672,5.241222531,119.9797929,26.35044925,,,0.737920831
Portage,2014,518,Unit area loads,39.69256306,397.8277343,1.470429041,0.451953957,15.69660448,5.024717642,133.5113485,20.72132212,,,1.018475084
Portage,2015,485,Unit area loads,39.60235269,284.1626673,1.109587558,0.406848771,21.74069931,5.268285642,127.1966225,27.00898495,,,0.702738787
Portage,2010,39,Flow weighted mean concentrations,,,,,,,,,,,
Portage,2011,565,Flow weighted mean concentrations,,124.0549828,0.39862543,0.087628866,5.085910653,1.591065292,25.94501718,6.676975945,,,0.310996564
Portage,2012,526,Flow weighted mean concentrations,,100.7889546,0.370808679,0.115581854,2.642998028,1.325443787,22.28796844,3.968441815,,,0.255226824
Portage,2013,492,Flow weighted mean concentrations,,86.93333333,0.312,0.093866667,6.24,1.549333333,35.46666667,7.789333333,,,0.218133333
Portage,2014,518,Flow weighted mean concentrations,,100.2272727,0.370454545,0.113863636,3.954545455,1.265909091,33.63636364,5.220454545,,,0.256590909
Portage,2015,485,Flow weighted mean concentrations,,71.75398633,0.280182232,0.102733485,5.489749431,1.330296128,32.11845103,6.820045558,,,0.177448747
Portage,2010,39,Time weighted mean concentrations,,,,,,,,,,,
Portage,2011,565,Time weighted mean concentrations,,38.1,0.159,0.056,4.4,0.949,64.49,,,,
Portage,2012,526,Time weighted mean concentrations,,41.6,0.167,0.056,2.52,0.87,55.1,,,,
Portage,2013,492,Time weighted mean concentrations,,27.7,0.136,0.0593,4.94,0.864,61.6,,,,
Portage,2014,518,Time weighted mean concentrations,,26.2,0.181,0.0647,3.46,0.993,70.5,,,,
Portage,2015,485,Time weighted mean concentrations,,27.4,0.156,0.0798,4.77,0.949,83.5,,,,
Raisin,1975,,Loads,613.03,,,,,,,,,,
Raisin,1976,,Loads,841.007,,,,,,,,,,
Raisin,1977,,Loads,451.67,,,,,,,,,,
Raisin,1978,,Loads,783.928,,,,,,,,,,
Raisin,1979,,Loads,540.67,,,,,,,,,,
Raisin,1980,,Loads,834.635,,,,,,,,,,
Raisin,1981,,Loads,933.144,,,,,,,,,,
Raisin,1982,223,Loads,925.26,42300,162,46.1,1980,1120,28900,3100,0.638709677,,115.9
Raisin,1983,312,Loads,874.438,69100,209,39.1,3500,1070,27100,4570,0.765864333,,169.9
Raisin,1984,313,Loads,753.037,52500,162,28.5,3160,921,24300,4081,0.77432002,,133.5
Raisin,1985,310,Loads,816.728,68600,201,10.7,3470,1030,26400,4500,0.771111111,,190.3
Raisin,1986,304,Loads,775.897,52300,145,14.1,2980,1100,29700,4080,0.730392157,,130.9
Raisin,1987,302,Loads,568.304,23500,76,24.1,2280,742,23800,3022,0.75446724,,51.9
Raisin,1988,294,Loads,574.409,29900,96,11.3,2580,657,21300,3237,0.797034291,,84.7
Raisin,1989,266,Loads,774.316,64000,144,18,4070,979,24500,5049,0.806100218,,126
Raisin,1990,278,Loads,783.879,55000,139,17.5,3530,885,24400,4415,0.799546999,,121.5
Raisin,1991,295,Loads,786.573,47100,128,19.8,3000,798,23500,3798,0.789889415,,108.2
Raisin,1992,298,Loads,652.333,41300,102,15,3950,594,22300,4544,0.869278169,,87
Raisin,1993,308,Loads,1105.59,65400,181,26,2890,1060,25700,3950,0.73164557,,155
Raisin,1994,304,Loads,556.232,24100,65,6.5,2030,435,19200,2465,0.823529412,,58.5
Raisin,1995,306,Loads,586.891,36200,85,12.1,2570,535,21200,3105,0.827697262,,72.9
